# rlawt per-frame CSV, CLOCK_MONOTONIC ns / microseconds
# mkcur_cumulative is the per-window makeCurrent counter — diff rows for per-frame
frame,t_post_swap_ns,swap_us,gap_us,finish_us,xsync_us,gpu_us,mkcur_cumulative
2192,233551238648688,29733,10171,0,0,0,0
2193,233551276388688,27317,10422,0,0,0,0
2194,233551315041918,28639,10013,0,0,0,0
2195,233551350608380,24796,10769,0,0,0,0
2196,233551391409918,31730,9070,0,0,0,0
2197,233551431778149,29202,11165,0,0,0,0
2198,233551470991457,28046,11166,0,0,0,0
2199,233551512853534,30065,11796,0,0,0,0
2200,233551556413918,30607,12953,0,0,0,0
2201,233551594792303,28032,10345,0,0,0,0
2202,233551636861841,31348,10721,0,0,0,0
2203,233551681835457,29262,15711,0,0,0,0
2204,233551719613611,28824,8953,0,0,0,0
2205,233551758973226,27625,11733,0,0,0,0
2206,233551801393611,30607,11812,0,0,0,0
2207,233551839848303,27313,11140,0,0,0,0
2208,233551879593226,27476,12268,0,0,0,0
2209,233551921599688,29752,12253,0,0,0,0
2210,233551957850764,26467,9784,0,0,0,0
2211,233551995539072,27171,10516,0,0,0,0
2212,233552034873303,28183,11151,0,0,0,0
2213,233552080482764,31880,13728,0,0,0,0
2214,233552118175072,26916,10775,0,0,0,0
2215,233552156683688,28868,9640,0,0,0,0
2216,233552198256072,29043,12529,0,0,0,0
2217,233552238625534,28550,11819,0,0,0,0
2218,233552277413918,27160,11628,0,0,0,0
2219,233552315092995,28152,9526,0,0,0,0
2220,233552351592380,27320,9179,0,0,0,0
2221,233552393096918,30418,11085,0,0,0,0
2222,233552433635457,28251,12287,0,0,0,0
2223,233552473091072,27090,12364,0,0,0,0
2224,233552511156072,26876,11188,0,0,0,0
2225,233552548984072,29595,8232,0,0,0,0
2226,233552588792688,28105,11702,0,0,0,0
2227,233552626559995,26948,10818,0,0,0,0
2228,233552667135380,28918,11656,0,0,0,0
2229,233552704819072,26535,11148,0,0,0,0
2230,233552741016611,26561,9635,0,0,0,0
2231,233552782337918,30848,10473,0,0,0,0
2232,233552822229918,28511,11380,0,0,0,0
2233,233552860472303,26957,11284,0,0,0,0
2234,233552900794765,29814,10507,0,0,0,0
2235,233552938978534,27184,10998,0,0,0,0
2236,233552977248303,28427,9842,0,0,0,0
2237,233553014093303,27925,8920,0,0,0,0
2238,233553056493303,29910,12489,0,0,0,0
2239,233553096272611,29314,10464,0,0,0,0
2240,233553133356995,26421,10662,0,0,0,0
2241,233553172182765,28047,10778,0,0,0,0
2242,233553209546534,27677,9686,0,0,0,0
2243,233553251501226,31002,10951,0,0,0,0
2244,233553291985303,29243,11240,0,0,0,0
2245,233553332664688,28693,11986,0,0,0,0
2246,233553374437534,29343,12429,0,0,0,0
2247,233553411685611,26637,10611,0,0,0,0
2248,233553448327457,27055,9586,0,0,0,0
2249,233553488424611,28290,11806,0,0,0,0
2250,233553523798457,26524,8849,0,0,0,0
2251,233553562960918,29331,9830,0,0,0,0
2252,233553606244380,31267,12016,0,0,0,0
2253,233553643189534,26958,9986,0,0,0,0
2254,233553681432918,28052,10191,0,0,0,0
2255,233553718518226,27039,10046,0,0,0,0
2256,233553756460918,28329,9612,0,0,0,0
2257,233553794488303,27141,10885,0,0,0,0
2258,233553832151149,27334,10328,0,0,0,0
2259,233553871351995,29419,9780,0,0,0,0
2260,233553908778765,27133,10293,0,0,0,0
2261,233553949338149,30147,10412,0,0,0,0
2262,233553986568303,26942,10287,0,0,0,0
2263,233554030568072,32181,11819,0,0,0,0
2264,233554069063149,27603,10891,0,0,0,0
2265,233554114353918,31387,13903,0,0,0,0
2266,233554153469611,26848,12267,0,0,0,0
2267,233554190239995,27635,9135,0,0,0,0
2268,233554226537611,28007,8290,0,0,0,0
2269,233554268802457,27852,14412,0,0,0,0
2270,233554310010842,30326,10882,0,0,0,0
2271,233554346968072,27455,9501,0,0,0,0
2272,233554385196611,27693,10535,0,0,0,0
2273,233554424708688,27693,11818,0,0,0,0
2274,233554464330226,27989,11632,0,0,0,0
2275,233554507656995,32774,10552,0,0,0,0
2276,233554544445611,26381,10406,0,0,0,0
2277,233554584180918,28849,10886,0,0,0,0
2278,233554622149842,27132,10836,0,0,0,0
2279,233554659529611,26923,10456,0,0,0,0
2280,233554698974226,28115,11329,0,0,0,0
2281,233554743305611,31182,13148,0,0,0,0
2282,233554782787072,28148,11332,0,0,0,0
2283,233554824496918,29320,12389,0,0,0,0
2284,233554866568611,29622,12449,0,0,0,0
2285,233554909931457,30070,13292,0,0,0,0
2286,233554951096072,28286,12877,0,0,0,0
2287,233554989997611,27760,11141,0,0,0,0
2288,233555026992303,27178,9817,0,0,0,0
2289,233555065285226,27287,11005,0,0,0,0
2290,233555107758149,31859,10613,0,0,0,0
2291,233555147263072,28320,11184,0,0,0,0
2292,233555184774534,28553,8957,0,0,0,0
2293,233555222240072,26328,11137,0,0,0,0
2294,233555259058765,27179,9639,0,0,0,0
2295,233555301187765,30005,12123,0,0,0,0
2296,233555342095380,28532,12375,0,0,0,0
2297,233555380965534,26663,12207,0,0,0,0
2298,233555416460995,25732,9762,0,0,0,0
2299,233555459217303,31875,10880,0,0,0,0
2300,233555504279072,32816,12245,0,0,0,0
2301,233555543869534,28722,10868,0,0,0,0
2302,233555582816303,29862,9084,0,0,0,0
2303,233555622051149,29347,9887,0,0,0,0
2304,233555661799688,28985,10763,0,0,0,0
2305,233555700743072,27868,11075,0,0,0,0
2306,233555738634149,27701,10189,0,0,0,0
2307,233555779818765,29967,11217,0,0,0,0
2308,233555821438842,31097,10522,0,0,0,0
2309,233555871234765,35930,13865,0,0,0,0
2310,233555925840072,39421,15184,0,0,0,0
2311,233555975179765,38289,11049,0,0,0,0
2312,233556024187072,32651,16356,0,0,0,0
2313,233556063157534,27619,11351,0,0,0,0
2314,233556100929919,28373,9398,0,0,0,0
2315,233556140106226,27584,11591,0,0,0,0
2316,233556176788919,27388,9294,0,0,0,0
2317,233556217587996,28758,12040,0,0,0,0
2318,233556261882765,29582,14712,0,0,0,0
2319,233556302982226,30711,10388,0,0,0,0
2320,233556341006765,28384,9640,0,0,0,0
2321,233556378988380,27736,10245,0,0,0,0
2322,233556418088919,28522,10577,0,0,0,0
2323,233556455809611,26777,10942,0,0,0,0
2324,233556494316996,28208,10299,0,0,0,0
2325,233556534050842,28683,11050,0,0,0,0
2326,233556572173919,27468,10655,0,0,0,0
2327,233556607493534,26337,8981,0,0,0,0
2328,233556647482149,28804,11184,0,0,0,0
2329,233556688166765,28234,12449,0,0,0,0
2330,233556726375072,29028,9179,0,0,0,0
2331,233556766057303,28976,10705,0,0,0,0
2332,233556807123457,31159,9906,0,0,0,0
2333,233556844352919,26706,10522,0,0,0,0
2334,233556886804996,30140,12311,0,0,0,0
2335,233556928863380,27951,14107,0,0,0,0
2336,233556968433919,29357,10213,0,0,0,0
2337,233557006885534,28558,9894,0,0,0,0
2338,233557048054226,30009,11159,0,0,0,0
2339,233557086125534,27390,10680,0,0,0,0
2340,233557123320996,27360,9834,0,0,0,0
2341,233557162694534,27602,11771,0,0,0,0
2342,233557200664996,28405,9565,0,0,0,0
2343,233557239059380,27217,11176,0,0,0,0
2344,233557278078765,28845,10173,0,0,0,0
2345,233557320409842,30771,11559,0,0,0,0
2346,233557360746842,29733,10603,0,0,0,0
2347,233557402591996,30260,11585,0,0,0,0
2348,233557442391149,29430,10369,0,0,0,0
2349,233557481609842,27974,11243,0,0,0,0
2350,233557522926534,31631,9685,0,0,0,0
2351,233557560720996,25903,11891,0,0,0,0
2352,233557596975073,26843,9410,0,0,0,0
2353,233557634798534,27937,9886,0,0,0,0
2354,233557671415765,27287,9329,0,0,0,0
2355,233557709291688,28032,9843,0,0,0,0
2356,233557748981226,27527,12162,0,0,0,0
2357,233557791156996,31188,10987,0,0,0,0
2358,233557833239149,29423,12658,0,0,0,0
2359,233557873668303,28759,11669,0,0,0,0
2360,233557910914226,28052,9193,0,0,0,0
2361,233557947273303,28276,8082,0,0,0,0
2362,233557986371688,29440,9658,0,0,0,0
2363,233558026536380,28960,11205,0,0,0,0
2364,233558064310534,26027,11746,0,0,0,0
2365,233558099937611,25360,10266,0,0,0,0
2366,233558137421919,26686,10797,0,0,0,0
2367,233558174622534,26939,10261,0,0,0,0
2368,233558216249303,31016,10609,0,0,0,0
2369,233558256275149,29970,10055,0,0,0,0
2370,233558293580380,28513,8791,0,0,0,0
2371,233558331610842,28920,9110,0,0,0,0
2372,233558367951457,28556,7784,0,0,0,0
2373,233558407945226,28074,11919,0,0,0,0
2374,233558445291149,27905,9440,0,0,0,0
2375,233558482397842,28050,9056,0,0,0,0
2376,233558524254226,31387,10469,0,0,0,0
2377,233558564100919,29259,10587,0,0,0,0
2378,233558602262534,28272,9889,0,0,0,0
2379,233558642259765,28471,11525,0,0,0,0
2380,233558678688073,26468,9959,0,0,0,0
2381,233558718667073,29810,10168,0,0,0,0
2382,233558756136996,27634,9835,0,0,0,0
2383,233558792996688,27325,9534,0,0,0,0
2384,233558833314150,30252,10065,0,0,0,0
2385,233558873510150,28250,11945,0,0,0,0
2386,233558911430765,27443,10477,0,0,0,0
2387,233558948259073,28112,8715,0,0,0,0
2388,233558986566150,28811,9496,0,0,0,0
2389,233559026420919,27823,12032,0,0,0,0
2390,233559064817534,28427,9968,0,0,0,0
2391,233559101931457,27410,9703,0,0,0,0
2392,233559141848303,29486,10430,0,0,0,0
2393,233559183829919,30302,11679,0,0,0,0
2394,233559223860380,29479,10551,0,0,0,0
2395,233559264121303,27594,12666,0,0,0,0
2396,233559308325226,34367,9836,0,0,0,0
2397,233559349814457,29620,11868,0,0,0,0
2398,233559389921226,29086,11020,0,0,0,0
2399,233559433254457,31246,12086,0,0,0,0
2400,233559474395996,29063,12077,0,0,0,0
2401,233559518180688,30213,13571,0,0,0,0
2402,233559560807688,31182,11444,0,0,0,0
2403,233559600328073,29441,10078,0,0,0,0
2404,233559641681919,29114,12239,0,0,0,0
2405,233559683154534,29617,11855,0,0,0,0
2406,233559728059457,34085,10819,0,0,0,0
2407,233559766423765,27695,10669,0,0,0,0
2408,233559808266226,30060,11782,0,0,0,0
2409,233559851450534,27807,15376,0,0,0,0
2410,233559893558226,30564,11543,0,0,0,0
2411,233559935958765,29705,12695,0,0,0,0
2412,233559977388303,30780,10649,0,0,0,0
2413,233560017889919,27554,12948,0,0,0,0
2414,233560061848919,31133,12825,0,0,0,0
2415,233560099478765,26691,10938,0,0,0,0
2416,233560142770842,31608,11683,0,0,0,0
2417,233560182688073,29543,10373,0,0,0,0
2418,233560223973611,29560,11725,0,0,0,0
2419,233560265546150,29320,12252,0,0,0,0
2420,233560311129303,33113,12469,0,0,0,0
2421,233560351312919,29851,10332,0,0,0,0
2422,233560393472688,32706,9453,0,0,0,0
2423,233560434670227,27817,13380,0,0,0,0
2424,233560478209919,30246,13292,0,0,0,0
2425,233560517420303,27969,11240,0,0,0,0
2426,233560559126842,29496,12210,0,0,0,0
2427,233560599237227,27850,12259,0,0,0,0
2428,233560640559765,29500,11822,0,0,0,0
2429,233560681255073,30056,10639,0,0,0,0
2430,233560719339688,26685,11399,0,0,0,0
2431,233560759575150,30247,9988,0,0,0,0
2432,233560798251380,28012,10663,0,0,0,0
2433,233560840223996,27639,14332,0,0,0,0
2434,233560882178765,29903,12051,0,0,0,0
2435,233560922646150,29177,11289,0,0,0,0
2436,233560959963457,26608,10709,0,0,0,0
2437,233560997731073,26832,10935,0,0,0,0
2438,233561039900303,29870,12299,0,0,0,0
2439,233561081947073,28730,13316,0,0,0,0
2440,233561121403380,28677,10778,0,0,0,0
2441,233561160298227,28024,10870,0,0,0,0
2442,233561198289919,27345,10645,0,0,0,0
2443,233561235240919,27320,9631,0,0,0,0
2444,233561273669534,28525,9903,0,0,0,0
2445,233561310357919,26115,10572,0,0,0,0
2446,233561346371150,26977,9035,0,0,0,0
2447,233561385172996,29360,9440,0,0,0,0
2448,233561420828919,26256,9399,0,0,0,0
2449,233561460753919,29947,9977,0,0,0,0
2450,233561499653227,27284,11614,0,0,0,0
2451,233561539596688,28918,11025,0,0,0,0
2452,233561577939073,27578,10764,0,0,0,0
2453,233561615947765,29123,8885,0,0,0,0
2454,233561657966457,27536,14482,0,0,0,0
2455,233561696358534,26546,11845,0,0,0,0
2456,233561732185842,26578,9249,0,0,0,0
2457,233561768458457,26275,9996,0,0,0,0
2458,233561809823150,29420,11944,0,0,0,0
2459,233561848694227,29048,9823,0,0,0,0
2460,233561886381919,27396,10291,0,0,0,0
2461,233561932090227,32963,12745,0,0,0,0
2462,233561969754457,27439,10224,0,0,0,0
2463,233562007071996,27872,9445,0,0,0,0
2464,233562042760996,26207,9481,0,0,0,0
2465,233562080530842,26896,10873,0,0,0,0
2466,233562127437534,35289,11617,0,0,0,0
2467,233562174304380,34178,12688,0,0,0,0
2468,233562221352919,31312,15735,0,0,0,0
2469,233562261404380,30013,10038,0,0,0,0
2470,233562307342765,33044,12893,0,0,0,0
2471,233562348450534,29267,11840,0,0,0,0
2472,233562391575765,33087,10038,0,0,0,0
2473,233562439495380,33989,13930,0,0,0,0
2474,233562483846765,30351,13999,0,0,0,0
2475,233562520651150,26328,10476,0,0,0,0
2476,233562561898842,31376,9870,0,0,0,0
2477,233562598703765,27338,9466,0,0,0,0
2478,233562639902534,28141,13057,0,0,0,0
2479,233562693366457,36163,17300,0,0,0,0
2480,233562734206150,29345,11494,0,0,0,0
2481,233562774042842,29512,10324,0,0,0,0
2482,233562812642765,28692,9907,0,0,0,0
2483,233562854088996,31406,10039,0,0,0,0
2484,233562892066765,27118,10859,0,0,0,0
2485,233562932557534,32807,7682,0,0,0,0
2486,233562977568919,29074,15937,0,0,0,0
2487,233563016747073,29272,9906,0,0,0,0
2488,233563058548073,28408,13392,0,0,0,0
2489,233563096042227,26333,11160,0,0,0,0
2490,233563131786842,26977,8766,0,0,0,0
2491,233563168740611,28743,8210,0,0,0,0
2492,233563207217919,27355,11121,0,0,0,0
2493,233563247805304,28970,11616,0,0,0,0
2494,233563285940381,26469,11665,0,0,0,0
2495,233563322212304,27566,8705,0,0,0,0
2496,233563360411688,27866,10332,0,0,0,0
2497,233563400372073,28993,10967,0,0,0,0
2498,233563436299073,25214,10712,0,0,0,0
2499,233563472105304,24870,10935,0,0,0,0
2500,233563508097304,27790,8201,0,0,0,0
2501,233563543649919,26450,9102,0,0,0,0
2502,233563578449919,25308,9491,0,0,0,0
2503,233563614799073,26051,10297,0,0,0,0
2504,233563649782765,25931,9051,0,0,0,0
2505,233563684977304,27514,7680,0,0,0,0
2506,233563720786534,26799,9009,0,0,0,0
2507,233563756577842,26417,9373,0,0,0,0
2508,233563793963688,26736,10649,0,0,0,0
2509,233563831340919,28345,9032,0,0,0,0
2510,233563867815150,26292,10181,0,0,0,0
2511,233563906830458,28391,10623,0,0,0,0
2512,233563948567150,27807,13929,0,0,0,0
2513,233563985521304,26867,10086,0,0,0,0
2514,233564022704073,27188,9995,0,0,0,0
2515,233564060783073,27665,10413,0,0,0,0
2516,233564099117534,29155,9179,0,0,0,0
2517,233564135304919,27240,8947,0,0,0,0
2518,233564173573611,27556,10712,0,0,0,0
2519,233564210300919,27326,9400,0,0,0,0
2520,233564250793227,28392,12099,0,0,0,0
2521,233564292090534,30373,10924,0,0,0,0
2522,233564333145304,29787,11267,0,0,0,0
2523,233564375059688,29228,12686,0,0,0,0
2524,233564414886458,28255,11570,0,0,0,0
2525,233564452676688,27186,10603,0,0,0,0
2526,233564492870534,28307,11886,0,0,0,0
2527,233564532589227,28942,10776,0,0,0,0
2528,233564572643073,27759,12294,0,0,0,0
2529,233564614877227,30610,11623,0,0,0,0
2530,233564653063458,27885,10300,0,0,0,0
2531,233564691573919,27796,10714,0,0,0,0
2532,233564729543073,28663,9305,0,0,0,0
2533,233564767798227,28015,10240,0,0,0,0
2534,233564806825304,28310,10716,0,0,0,0
2535,233564844284073,27333,10125,0,0,0,0
2536,233564888635458,30660,13691,0,0,0,0
2537,233564927082534,27524,10922,0,0,0,0
2538,233564965609919,27804,10723,0,0,0,0
2539,233565006210765,28219,12381,0,0,0,0
2540,233565042324611,26349,9764,0,0,0,0
2541,233565082116611,28058,11733,0,0,0,0
2542,233565123736688,29191,12428,0,0,0,0
2543,233565165304073,28488,13078,0,0,0,0
2544,233565202666765,27255,10107,0,0,0,0
2545,233565240816304,27067,11081,0,0,0,0
2546,233565281931150,27267,13847,0,0,0,0
2547,233565323439150,28988,12519,0,0,0,0
2548,233565362839688,28165,11235,0,0,0,0
2549,233565402866227,27214,12812,0,0,0,0
2550,233565443075458,29434,10775,0,0,0,0
2551,233565482915458,29301,10538,0,0,0,0
2552,233565523807150,28899,11991,0,0,0,0
2553,233565564097535,28777,11512,0,0,0,0
2554,233565610001919,33909,11995,0,0,0,0
2555,233565651628073,27732,13893,0,0,0,0
2556,233565691601535,28931,11042,0,0,0,0
2557,233565731210842,26906,12703,0,0,0,0
2558,233565769557842,28208,10138,0,0,0,0
2559,233565807854150,27889,10406,0,0,0,0
2560,233565847137227,29422,9861,0,0,0,0
2561,233565886460996,27917,11405,0,0,0,0
2562,233565923998535,26261,11276,0,0,0,0
2563,233565961890458,27310,10581,0,0,0,0
2564,233566003039073,28898,12251,0,0,0,0
2565,233566042775458,27446,12289,0,0,0,0
2566,233566083016073,30112,10127,0,0,0,0
2567,233566122929611,28073,11840,0,0,0,0
2568,233566159365611,26301,10134,0,0,0,0
2569,233566201866842,27324,15177,0,0,0,0
2570,233566241490150,29417,10206,0,0,0,0
2571,233566288740688,34755,12495,0,0,0,0
2572,233566327614765,27968,10905,0,0,0,0
2573,233566369037304,28690,12732,0,0,0,0
2574,233566406469611,26717,10715,0,0,0,0
2575,233566448149535,30228,11451,0,0,0,0
2576,233566490645227,29184,13311,0,0,0,0
2577,233566534432612,30725,13062,0,0,0,0
2578,233566577520996,28387,14700,0,0,0,0
2579,233566619330765,27169,14640,0,0,0,0
2580,233566657534150,27623,10580,0,0,0,0
2581,233566699040304,28996,12509,0,0,0,0
2582,233566738878765,28603,11234,0,0,0,0
2583,233566778884073,29371,10633,0,0,0,0
2584,233566818742458,28619,11238,0,0,0,0
2585,233566858218765,29099,10376,0,0,0,0
2586,233566899335458,27820,13296,0,0,0,0
2587,233566941385304,28181,13868,0,0,0,0
2588,233566981251996,28911,10955,0,0,0,0
2589,233567019982227,28198,10532,0,0,0,0
2590,233567061229612,29918,11328,0,0,0,0
2591,233567101506150,27731,12545,0,0,0,0
2592,233567140923150,28496,10920,0,0,0,0
2593,233567182237304,29249,12064,0,0,0,0
2594,233567222492381,28503,11751,0,0,0,0
2595,233567259793304,26301,10999,0,0,0,0
2596,233567298934765,28873,10268,0,0,0,0
2597,233567337791688,28368,10488,0,0,0,0
2598,233567376530765,28271,10467,0,0,0,0
2599,233567416498458,29305,10661,0,0,0,0
2600,233567460367996,28022,15846,0,0,0,0
2601,233567498931073,28515,10047,0,0,0,0
2602,233567539071381,29155,10984,0,0,0,0
2603,233567578656688,28273,11311,0,0,0,0
2604,233567617640073,27702,11281,0,0,0,0
2605,233567662962535,31557,13764,0,0,0,0
2606,233567702760996,28169,11629,0,0,0,0
2607,233567742788996,29453,10574,0,0,0,0
2608,233567782633919,29110,10734,0,0,0,0
2609,233567823733919,27631,13468,0,0,0,0
2610,233567863619689,28287,11598,0,0,0,0
2611,233567906032612,29851,12561,0,0,0,0
2612,233567944805919,27891,10882,0,0,0,0
2613,233567982444689,27054,10584,0,0,0,0
2614,233568023372304,28950,11978,0,0,0,0
2615,233568066663765,27216,16074,0,0,0,0
2616,233568106648304,28567,11417,0,0,0,0
2617,233568146732919,28656,11428,0,0,0,0
2618,233568186920304,27821,12366,0,0,0,0
2619,233568232213612,31121,14172,0,0,0,0
2620,233568274663458,28288,14161,0,0,0,0
2621,233568320728073,31897,14167,0,0,0,0
2622,233568360348073,29933,9687,0,0,0,0
2623,233568405944612,32022,13574,0,0,0,0
2624,233568447247381,28431,12871,0,0,0,0
2625,233568489873919,32951,9675,0,0,0,0
2626,233568526582458,26455,10253,0,0,0,0
2627,233568564767765,28147,10038,0,0,0,0
2628,233568608202150,29880,13554,0,0,0,0
2629,233568648580689,28154,12223,0,0,0,0
2630,233568689994535,28453,12960,0,0,0,0
2631,233568728510227,27720,10795,0,0,0,0
2632,233568766983381,28247,10225,0,0,0,0
2633,233568811392996,29314,15095,0,0,0,0
2634,233568849614842,27398,10823,0,0,0,0
2635,233568892447458,30071,12761,0,0,0,0
2636,233568935411765,28270,14693,0,0,0,0
2637,233568975408689,28546,11450,0,0,0,0
2638,233569014865842,28362,11095,0,0,0,0
2639,233569058986458,34060,10060,0,0,0,0
2640,233569107471381,34067,14417,0,0,0,0
2641,233569154121304,33202,13447,0,0,0,0
2642,233569190403381,25551,10731,0,0,0,0
2643,233569222293842,23872,8018,0,0,0,0
2644,233569261977304,26489,13194,0,0,0,0
2645,233569298552073,27617,8956,0,0,0,0
2646,233569340873919,31619,10702,0,0,0,0
2647,233569383002458,30657,11471,0,0,0,0
2648,233569421837304,28809,10025,0,0,0,0
2649,233569464438766,30342,12259,0,0,0,0
2650,233569502830458,27193,11198,0,0,0,0
2651,233569541137919,28814,9492,0,0,0,0
2652,233569577043996,26233,9672,0,0,0,0
2653,233569614165535,28144,8977,0,0,0,0
2654,233569652232304,28830,9236,0,0,0,0
2655,233569689824996,27930,9662,0,0,0,0
2656,233569731691381,28911,12955,0,0,0,0
2657,233569772556381,29906,10958,0,0,0,0
2658,233569813539150,30175,10807,0,0,0,0
2659,233569851491150,26936,11016,0,0,0,0
2660,233569888628381,27789,9347,0,0,0,0
2661,233569928618227,29468,10521,0,0,0,0
2662,233569969395073,30846,9930,0,0,0,0
2663,233570008656304,28690,10571,0,0,0,0
2664,233570049799766,29387,11756,0,0,0,0
2665,233570091890842,30064,12026,0,0,0,0
2666,233570132434535,28728,11814,0,0,0,0
2667,233570172817227,28508,11873,0,0,0,0
2668,233570211318535,27829,10671,0,0,0,0
2669,233570247746842,27479,8949,0,0,0,0
2670,233570282934766,26228,8959,0,0,0,0
2671,233570323845227,29398,11511,0,0,0,0
2672,233570362620304,27829,10945,0,0,0,0
2673,233570402042227,29684,9737,0,0,0,0
2674,233570440524073,28366,10115,0,0,0,0
2675,233570479548381,28165,10858,0,0,0,0
2676,233570519561304,29057,10955,0,0,0,0
2677,233570558846535,28046,11238,0,0,0,0
2678,233570599376612,29678,10851,0,0,0,0
2679,233570636670535,26828,10465,0,0,0,0
2680,233570674553843,26892,10990,0,0,0,0
2681,233570710582843,25973,10055,0,0,0,0
2682,233570748203073,29743,7876,0,0,0,0
2683,233570788924073,27844,12876,0,0,0,0
2684,233570824714227,26330,9459,0,0,0,0
2685,233570861453304,26574,10164,0,0,0,0
2686,233570901160689,30031,9675,0,0,0,0
2687,233570940903381,28327,11415,0,0,0,0
2688,233570983061304,29059,13098,0,0,0,0
2689,233571023754535,30841,9852,0,0,0,0
2690,233571063247996,29558,9934,0,0,0,0
2691,233571108254458,34150,10856,0,0,0,0
